"Category","Term","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","User Ids"
"PIR_SEQ_FEATURE","binding site: phosphate","6","15","204","1873","1.28e-2","5.46e-1","3.67","4.69e-1","5.46e-1","3.34e-3","RB1,MUC1,CDK4,PGR,ESR1,TP53"
"PIR_SEQ_FEATURE","domain: steroid binding","2","15","3","1873","2.23e-2","5.46e-1","83.24","6.68e-1","5.46e-1","1.79e-4","PGR,ESR1"

